id_venta,id_cliente,id_producto,id_vendedor,fecha_venta,cantidad,precio_unitario,canal,region,estado_entrega
24094,665,26,2,2023-11-07,2,332.12,APP,Centro,PENDIENTE
24095,693,38,49,2024-03-31,3,336.51,APP,Norte,ENTREGADO
24096,212,38,39,2024-01-26,1,43.73,APP,Norte,CANCELADO
24097,785,33,48,2025-01-16,2,405.84,APP,Norte,PENDIENTE
24098,203,10,49,2024-08-04,1,359.93,TIENDA,Centro,CANCELADO
24099,717,19,31,2023-06-13,3,87.35,APP,Centro,PENDIENTE
24100,153,11,4,2023-04-10,5,374.04,TIENDA,Centro,CANCELADO
24101,682,3,42,2023-02-24,4,459.2,WEB,Norte,ENTREGADO
24102,429,23,26,2024-01-12,1,322.88,APP,Norte,CANCELADO
24103,753,6,9,2023-08-09,2,481.75,WEB,Sur,PENDIENTE
24104,287,29,31,2024-10-23,4,212.27,APP,Norte,ENTREGADO
24105,757,4,10,2023-07-15,1,282.92,TIENDA,Centro,ENTREGADO
24106,321,3,6,2024-03-09,1,439.09,APP,Norte,CANCELADO
24107,436,20,44,2025-01-29,4,198.32,TIENDA,Norte,PENDIENTE
24108,592,8,26,2025-06-16,5,22.82,APP,Sur,ENTREGADO
24109,496,6,11,2024-01-17,2,46.18,WEB,Centro,CANCELADO
24110,604,5,15,2023-03-19,2,353.72,TIENDA,Norte,CANCELADO
24111,149,8,20,2023-10-14,5,331.84,TIENDA,Sur,ENTREGADO
24112,542,8,14,2024-03-03,3,404.95,TIENDA,Norte,PENDIENTE
24113,635,35,44,2024-10-31,1,65.67,APP,Sur,CANCELADO
24114,482,19,21,2023-01-23,3,387.24,WEB,Sur,CANCELADO
24115,326,10,44,2023-11-01,4,391.62,APP,Norte,CANCELADO
24116,29,35,27,2025-02-27,2,407.62,TIENDA,Norte,PENDIENTE
24117,259,9,30,2023-02-05,4,42.61,TIENDA,Sur,CANCELADO
24118,698,8,7,2025-07-09,1,421.46,WEB,Norte,ENTREGADO
24119,75,8,37,2023-05-03,2,440.68,TIENDA,Norte,PENDIENTE
24120,557,8,15,2023-11-06,4,298.58,TIENDA,Sur,CANCELADO
24121,581,20,16,2023-05-26,2,481.73,WEB,Centro,ENTREGADO
24122,498,7,43,2023-09-27,2,267.18,TIENDA,Sur,PENDIENTE
24123,416,22,20,2024-04-12,2,410.74,TIENDA,Norte,PENDIENTE
24124,722,17,49,2025-06-27,3,105.28,TIENDA,Sur,PENDIENTE
24125,751,5,38,2025-03-30,4,206.91,TIENDA,Norte,PENDIENTE
24126,340,34,20,2025-07-25,5,218.85,WEB,Centro,PENDIENTE
24127,308,25,22,2023-07-29,2,190.75,WEB,Centro,PENDIENTE
24128,704,15,6,2023-05-04,1,73.44,TIENDA,Norte,PENDIENTE
24129,615,31,44,2025-07-30,3,213.05,TIENDA,Sur,PENDIENTE
24130,241,19,40,2024-10-13,3,476.41,APP,Sur,PENDIENTE
24131,253,31,20,2025-02-01,5,294.64,WEB,Sur,CANCELADO
24132,220,12,5,2024-11-29,5,482.09,TIENDA,Sur,PENDIENTE
24133,397,23,11,2025-03-22,3,354.7,WEB,Norte,ENTREGADO
24134,336,23,2,2023-02-01,3,216.9,APP,Centro,CANCELADO
24135,729,36,30,2025-06-20,4,172.74,WEB,Sur,PENDIENTE
24136,714,11,8,2024-05-02,3,67.43,TIENDA,Norte,ENTREGADO
24137,29,22,40,2023-06-28,3,241.7,WEB,Centro,ENTREGADO
24138,494,30,8,2023-01-15,2,418.84,APP,Centro,CANCELADO
24139,724,5,17,2023-04-26,5,85.46,WEB,Norte,CANCELADO
24140,502,37,39,2023-03-30,4,464.94,WEB,Sur,CANCELADO
24141,154,20,35,2025-01-12,3,351.86,TIENDA,Sur,ENTREGADO
24142,231,10,30,2023-08-29,4,363.57,WEB,Norte,ENTREGADO
24143,102,22,1,2024-04-11,5,314.57,APP,Sur,ENTREGADO
24144,177,30,5,2025-06-09,3,130.4,APP,Centro,CANCELADO
24145,693,30,16,2025-06-26,2,156.09,APP,Sur,CANCELADO
24146,232,22,36,2024-08-16,3,471.23,TIENDA,Centro,ENTREGADO
24147,12,38,15,2024-12-12,5,279.62,APP,Centro,PENDIENTE
24148,186,38,49,2024-07-24,4,177.2,WEB,Sur,PENDIENTE
24149,761,38,17,2023-10-07,2,30.53,APP,Sur,ENTREGADO
24150,266,7,13,2023-10-04,1,213.83,TIENDA,Centro,PENDIENTE
24151,135,36,24,2023-01-24,1,67.4,APP,Sur,ENTREGADO
24152,757,14,43,2024-12-20,5,118.27,WEB,Norte,PENDIENTE
24153,31,11,48,2024-07-30,5,362.37,APP,Sur,ENTREGADO
24154,456,7,4,2024-05-06,2,50.4,WEB,Centro,CANCELADO
24155,259,32,47,2023-03-06,4,23.89,TIENDA,Sur,CANCELADO
24156,104,18,44,2025-01-18,3,292.0,WEB,Norte,ENTREGADO
24157,431,34,46,2024-12-09,1,313.07,WEB,Norte,CANCELADO
24158,382,2,13,2023-06-06,1,118.35,APP,Norte,PENDIENTE
24159,469,7,9,2023-08-09,5,480.16,TIENDA,Norte,CANCELADO
24160,513,31,26,2023-03-08,5,408.57,APP,Norte,CANCELADO
24161,207,18,47,2024-02-12,4,146.36,APP,Sur,PENDIENTE
24162,647,20,16,2024-11-25,2,485.81,APP,Norte,CANCELADO
24163,447,7,42,2024-01-22,1,203.07,WEB,Centro,PENDIENTE
24164,783,22,37,2023-01-31,4,66.25,WEB,Sur,CANCELADO
24165,89,37,43,2023-02-08,2,267.1,APP,Sur,CANCELADO
24166,195,34,6,2024-05-24,1,431.82,APP,Norte,CANCELADO
24167,414,39,11,2024-03-18,3,134.41,APP,Norte,PENDIENTE
24168,122,40,2,2025-04-30,4,345.24,APP,Sur,PENDIENTE
24169,462,16,30,2024-04-21,1,330.83,APP,Norte,PENDIENTE
24170,116,14,19,2024-02-27,2,233.01,APP,Centro,CANCELADO
24171,196,32,23,2023-06-29,1,245.62,WEB,Sur,PENDIENTE
24172,36,38,47,2023-01-14,3,270.37,TIENDA,Centro,CANCELADO
24173,67,39,12,2024-08-13,5,62.23,APP,Centro,CANCELADO
24174,645,26,39,2025-07-07,5,152.4,APP,Norte,ENTREGADO
24175,281,30,6,2023-02-15,4,100.64,TIENDA,Centro,ENTREGADO
24176,479,39,43,2024-11-03,2,190.64,WEB,Sur,PENDIENTE
24177,11,9,36,2023-03-06,3,422.58,WEB,Norte,ENTREGADO
24178,730,32,46,2025-02-27,2,276.59,APP,Sur,ENTREGADO
24179,322,7,42,2025-06-16,4,203.22,TIENDA,Centro,PENDIENTE
24180,668,12,15,2023-10-15,3,404.37,WEB,Centro,PENDIENTE
24181,240,23,36,2024-12-27,1,283.54,TIENDA,Norte,ENTREGADO
24182,60,17,13,2023-10-16,5,138.5,APP,Centro,ENTREGADO
24183,650,21,8,2025-01-06,1,112.52,WEB,Norte,ENTREGADO
24184,562,12,25,2024-05-05,1,493.12,APP,Centro,CANCELADO
24185,679,22,24,2023-07-27,2,66.44,APP,Centro,PENDIENTE
24186,165,23,31,2025-04-01,2,463.38,WEB,Sur,ENTREGADO
24187,189,5,40,2023-10-01,4,350.59,TIENDA,Centro,CANCELADO
24188,487,18,13,2023-01-25,1,132.85,WEB,Centro,CANCELADO
24189,92,37,29,2024-11-18,1,220.58,TIENDA,Centro,CANCELADO
24190,289,37,32,2023-10-06,1,421.4,WEB,Norte,PENDIENTE
24191,509,7,43,2025-06-11,5,213.07,WEB,Norte,PENDIENTE
24192,75,3,37,2023-07-12,3,163.29,WEB,Centro,CANCELADO
24193,557,1,18,2023-08-29,5,104.75,WEB,Norte,PENDIENTE
24194,428,6,26,2024-12-07,1,56.13,WEB,Norte,PENDIENTE
24195,385,7,18,2024-04-03,4,471.69,WEB,Centro,ENTREGADO
24196,53,27,34,2025-04-09,3,339.61,WEB,Sur,ENTREGADO
24197,175,31,31,2023-01-02,3,127.47,TIENDA,Sur,PENDIENTE
24198,673,8,15,2024-10-27,1,283.04,TIENDA,Centro,CANCELADO
24199,579,14,37,2023-02-15,4,443.59,WEB,Norte,ENTREGADO
24200,474,15,20,2025-06-13,5,272.65,TIENDA,Sur,CANCELADO
24201,361,7,28,2024-07-30,2,159.02,WEB,Centro,ENTREGADO
24202,270,7,4,2025-05-05,5,155.41,WEB,Centro,PENDIENTE
24203,407,33,8,2025-05-27,3,35.69,TIENDA,Sur,CANCELADO
24204,124,7,18,2024-03-21,4,30.58,APP,Norte,CANCELADO
24205,694,20,32,2024-07-26,1,236.56,APP,Centro,ENTREGADO
24206,376,7,23,2024-12-20,5,242.84,APP,Sur,PENDIENTE
24207,392,14,15,2024-05-15,3,364.35,TIENDA,Norte,PENDIENTE
24208,182,15,44,2025-03-21,2,490.29,APP,Centro,PENDIENTE
24209,36,18,7,2023-08-26,1,70.58,WEB,Centro,PENDIENTE
24210,212,10,48,2025-01-02,1,20.99,TIENDA,Centro,PENDIENTE
24211,134,35,31,2025-05-18,2,50.38,WEB,Norte,PENDIENTE
24212,690,27,32,2025-01-30,5,201.02,WEB,Norte,PENDIENTE
24213,678,1,40,2023-02-18,3,404.78,WEB,Centro,PENDIENTE
24214,491,28,14,2023-10-21,5,137.78,TIENDA,Sur,PENDIENTE
24215,438,34,19,2024-01-08,2,87.75,APP,Sur,CANCELADO
24216,46,3,50,2023-04-01,4,23.94,WEB,Centro,CANCELADO
24217,668,3,40,2024-09-04,4,305.42,WEB,Sur,ENTREGADO
24218,401,11,16,2024-01-12,2,257.5,TIENDA,Sur,ENTREGADO
24219,488,4,9,2024-04-12,1,348.28,APP,Norte,ENTREGADO
24220,432,30,1,2025-04-20,3,332.97,APP,Centro,PENDIENTE
24221,428,39,25,2024-04-28,3,339.95,TIENDA,Norte,ENTREGADO
24222,748,32,8,2024-07-11,1,331.59,TIENDA,Sur,PENDIENTE
24223,572,16,39,2023-06-17,4,112.89,WEB,Sur,CANCELADO
24224,517,17,32,2024-01-18,1,221.7,TIENDA,Centro,PENDIENTE
24225,462,11,8,2024-11-05,4,115.49,TIENDA,Sur,ENTREGADO
24226,181,36,13,2025-07-12,5,446.67,WEB,Sur,PENDIENTE
24227,145,32,3,2024-01-16,2,300.46,TIENDA,Sur,CANCELADO
24228,265,35,2,2025-01-13,4,395.38,TIENDA,Sur,CANCELADO
24229,735,27,45,2024-07-18,1,151.31,APP,Sur,CANCELADO
24230,406,34,28,2024-07-07,2,417.14,TIENDA,Sur,PENDIENTE
24231,484,5,4,2023-05-30,4,90.86,APP,Centro,CANCELADO
24232,482,25,23,2023-11-25,1,21.48,WEB,Centro,ENTREGADO
24233,237,28,34,2025-01-22,5,492.5,TIENDA,Sur,ENTREGADO
24234,525,18,7,2024-10-16,1,38.97,APP,Centro,PENDIENTE
24235,339,3,30,2023-12-22,5,159.49,TIENDA,Norte,PENDIENTE
24236,268,28,9,2024-02-21,2,133.59,WEB,Sur,CANCELADO
24237,266,2,19,2023-06-28,5,145.01,TIENDA,Sur,ENTREGADO
24238,528,34,9,2024-08-17,4,126.91,TIENDA,Norte,CANCELADO
24239,92,22,23,2024-02-16,5,78.56,APP,Centro,PENDIENTE
24240,248,22,11,2024-01-17,1,390.84,WEB,Norte,CANCELADO
24241,19,30,13,2024-04-23,4,381.87,WEB,Centro,CANCELADO
24242,390,34,29,2023-12-22,5,365.47,APP,Sur,ENTREGADO
24243,388,1,31,2025-02-24,1,333.03,WEB,Sur,ENTREGADO
24244,615,29,8,2023-10-27,2,254.96,TIENDA,Sur,ENTREGADO
24245,95,19,46,2023-06-01,3,300.54,APP,Centro,ENTREGADO
24246,430,19,19,2025-04-13,1,34.8,WEB,Centro,PENDIENTE
24247,795,29,5,2024-11-19,4,249.32,WEB,Centro,PENDIENTE
24248,725,33,48,2025-02-08,2,429.19,WEB,Sur,ENTREGADO
24249,37,17,27,2025-06-29,2,121.27,TIENDA,Sur,PENDIENTE
24250,393,38,39,2024-05-21,2,359.8,TIENDA,Sur,CANCELADO
24251,573,1,14,2024-11-22,5,65.65,APP,Sur,CANCELADO
24252,291,33,22,2024-07-09,2,57.12,WEB,Sur,CANCELADO
24253,303,36,22,2024-02-22,2,374.74,WEB,Sur,CANCELADO
24254,756,22,5,2024-01-04,3,167.71,APP,Sur,PENDIENTE
24255,401,18,16,2024-03-18,5,179.89,APP,Sur,CANCELADO
24256,344,17,39,2023-03-30,1,284.89,WEB,Sur,PENDIENTE
24257,518,32,26,2024-09-08,1,392.85,APP,Norte,ENTREGADO
24258,377,20,16,2023-09-17,4,471.37,APP,Norte,PENDIENTE
24259,165,23,12,2025-06-25,2,142.95,TIENDA,Norte,ENTREGADO
24260,13,28,16,2023-05-21,4,265.69,TIENDA,Centro,CANCELADO
24261,25,26,49,2023-12-07,1,248.99,APP,Sur,CANCELADO
24262,736,7,40,2024-01-03,2,171.29,TIENDA,Norte,CANCELADO
24263,123,20,12,2024-10-22,2,396.14,WEB,Centro,PENDIENTE
24264,129,11,32,2024-04-22,1,225.44,TIENDA,Norte,CANCELADO
24265,634,7,5,2024-04-06,2,234.45,TIENDA,Centro,PENDIENTE
24266,547,38,36,2025-02-10,5,33.65,WEB,Centro,CANCELADO
24267,595,27,28,2024-07-06,2,268.73,APP,Sur,ENTREGADO
24268,309,9,44,2025-06-01,2,425.68,TIENDA,Centro,PENDIENTE
24269,436,4,4,2024-11-27,4,159.41,APP,Centro,CANCELADO
24270,182,38,39,2023-06-18,3,474.59,APP,Norte,ENTREGADO
24271,588,29,39,2025-06-30,1,283.85,WEB,Centro,PENDIENTE
24272,616,26,29,2023-02-13,1,239.02,TIENDA,Centro,PENDIENTE
24273,744,25,19,2023-12-18,1,263.14,WEB,Centro,ENTREGADO
24274,43,14,25,2024-06-02,4,170.86,WEB,Centro,PENDIENTE
24275,404,37,35,2025-07-29,2,353.65,TIENDA,Sur,PENDIENTE
24276,605,28,24,2025-05-30,3,398.1,APP,Centro,ENTREGADO
24277,656,8,19,2024-10-02,4,31.41,TIENDA,Centro,CANCELADO
24278,766,11,23,2023-05-29,3,426.72,TIENDA,Centro,PENDIENTE
24279,590,35,31,2024-09-05,5,33.37,APP,Norte,PENDIENTE
24280,263,31,19,2023-12-16,5,374.18,WEB,Centro,CANCELADO
24281,70,34,32,2024-07-07,4,329.49,WEB,Sur,PENDIENTE
24282,661,36,13,2024-10-09,4,337.37,TIENDA,Norte,CANCELADO
24283,292,17,46,2025-05-01,3,301.13,WEB,Centro,CANCELADO
24284,214,21,18,2025-02-01,4,487.14,APP,Centro,CANCELADO
24285,147,26,7,2023-06-13,2,33.75,TIENDA,Centro,CANCELADO
24286,25,28,45,2025-05-21,4,377.65,APP,Centro,CANCELADO
24287,323,22,24,2025-03-28,4,205.69,TIENDA,Centro,PENDIENTE
24288,109,3,46,2024-08-10,2,292.47,TIENDA,Norte,PENDIENTE
24289,693,28,17,2023-05-23,1,321.95,TIENDA,Centro,CANCELADO
24290,251,36,15,2025-04-15,1,90.48,TIENDA,Centro,ENTREGADO
24291,482,2,9,2025-03-22,5,77.1,WEB,Centro,CANCELADO
24292,715,20,34,2023-07-30,4,113.87,WEB,Norte,CANCELADO
24293,682,40,35,2025-04-24,5,151.91,APP,Sur,CANCELADO
24294,175,36,8,2024-12-10,4,190.85,APP,Sur,CANCELADO
24295,347,8,50,2024-02-10,2,58.02,WEB,Centro,PENDIENTE
24296,170,39,11,2023-03-25,3,215.06,APP,Norte,ENTREGADO
24297,2,25,24,2025-04-23,4,462.32,APP,Sur,PENDIENTE
24298,646,15,42,2024-03-05,5,376.26,TIENDA,Norte,CANCELADO
24299,639,30,30,2025-06-20,5,370.95,WEB,Centro,CANCELADO
24300,558,34,21,2023-04-25,4,194.46,WEB,Centro,ENTREGADO
24301,706,4,43,2024-05-28,5,307.71,APP,Sur,PENDIENTE
24302,362,22,35,2024-07-11,5,151.23,TIENDA,Norte,ENTREGADO
24303,721,25,12,2023-02-12,2,205.26,TIENDA,Sur,PENDIENTE
24304,296,9,9,2024-06-16,5,202.2,WEB,Norte,PENDIENTE
24305,570,23,12,2023-04-17,1,392.45,APP,Norte,CANCELADO
24306,590,39,28,2024-08-12,1,270.44,TIENDA,Norte,PENDIENTE
24307,202,12,29,2023-01-05,3,210.46,TIENDA,Centro,CANCELADO
24308,289,14,46,2023-09-18,1,101.06,APP,Sur,PENDIENTE
24309,62,7,45,2024-07-17,1,461.76,TIENDA,Norte,ENTREGADO
24310,502,31,40,2024-11-11,2,190.89,APP,Centro,PENDIENTE
24311,780,6,35,2023-06-18,4,180.59,APP,Centro,ENTREGADO
24312,126,23,29,2025-01-27,2,195.04,WEB,Sur,PENDIENTE
24313,49,19,6,2023-08-21,5,143.27,APP,Sur,PENDIENTE
24314,600,21,16,2024-12-01,1,421.04,APP,Norte,CANCELADO
24315,773,19,46,2024-12-27,5,353.59,APP,Centro,PENDIENTE
24316,179,19,28,2025-03-17,4,350.24,WEB,Norte,CANCELADO
24317,581,34,1,2023-12-09,4,263.95,TIENDA,Sur,ENTREGADO
24318,493,13,29,2024-05-15,3,121.64,WEB,Sur,ENTREGADO
24319,433,36,40,2023-04-30,3,233.03,WEB,Norte,CANCELADO
24320,572,25,6,2023-11-30,2,427.16,APP,Centro,ENTREGADO
24321,302,33,27,2025-01-19,1,370.14,TIENDA,Sur,CANCELADO
24322,761,21,37,2025-05-06,5,275.18,WEB,Norte,CANCELADO
24323,169,34,22,2025-03-27,3,407.66,TIENDA,Sur,PENDIENTE
24324,269,25,7,2024-01-18,4,234.95,WEB,Centro,PENDIENTE
24325,364,18,1,2024-07-15,4,404.68,TIENDA,Norte,ENTREGADO
24326,624,11,13,2024-02-09,3,285.0,TIENDA,Norte,ENTREGADO
24327,100,19,48,2024-06-19,4,158.75,WEB,Centro,CANCELADO
24328,215,34,44,2024-11-03,1,313.16,APP,Sur,PENDIENTE
24329,625,2,14,2025-04-19,1,358.03,WEB,Norte,ENTREGADO
24330,97,30,15,2024-02-07,2,351.37,WEB,Sur,ENTREGADO
24331,630,38,12,2023-08-13,1,369.06,WEB,Centro,CANCELADO
24332,548,15,49,2024-08-13,3,448.32,WEB,Norte,ENTREGADO
24333,337,11,41,2023-12-26,3,96.06,APP,Centro,PENDIENTE
24334,359,24,4,2025-02-06,1,358.48,WEB,Sur,PENDIENTE
24335,290,4,50,2024-02-22,3,432.71,WEB,Sur,CANCELADO
24336,396,19,44,2024-12-05,2,198.84,TIENDA,Norte,CANCELADO
24337,360,29,43,2025-02-08,2,212.75,TIENDA,Norte,PENDIENTE
24338,347,14,21,2023-04-19,4,108.97,TIENDA,Centro,PENDIENTE
24339,124,17,2,2023-08-20,2,294.42,APP,Norte,ENTREGADO
24340,552,8,21,2024-10-17,5,473.93,WEB,Norte,PENDIENTE
24341,653,13,14,2024-10-21,1,117.88,TIENDA,Norte,ENTREGADO
24342,538,23,44,2024-04-09,3,409.25,APP,Norte,CANCELADO
24343,654,29,2,2023-06-09,3,123.72,WEB,Norte,CANCELADO
24344,422,11,11,2025-05-04,2,89.36,APP,Norte,CANCELADO
24345,336,16,37,2024-12-11,2,304.4,APP,Sur,PENDIENTE
24346,503,23,14,2025-07-05,2,325.18,APP,Centro,ENTREGADO
24347,57,12,47,2025-02-10,3,391.21,WEB,Norte,ENTREGADO
24348,662,38,20,2023-07-12,5,286.45,APP,Sur,ENTREGADO
24349,717,24,35,2025-01-03,3,215.44,APP,Centro,CANCELADO
24350,76,31,27,2023-01-01,2,90.52,APP,Norte,PENDIENTE
24351,466,38,49,2025-07-03,5,237.28,TIENDA,Norte,PENDIENTE
24352,285,36,6,2025-03-23,2,391.28,APP,Centro,PENDIENTE
24353,722,1,7,2024-05-31,5,467.57,TIENDA,Norte,ENTREGADO
24354,386,26,45,2025-03-30,2,346.53,APP,Centro,CANCELADO
24355,770,17,1,2023-04-21,5,409.42,APP,Sur,PENDIENTE
24356,259,36,13,2024-05-22,1,351.18,TIENDA,Sur,CANCELADO
24357,477,17,38,2023-05-28,5,133.24,TIENDA,Sur,ENTREGADO
24358,696,37,17,2025-07-26,2,425.48,APP,Norte,ENTREGADO
24359,11,27,38,2023-03-15,4,383.76,WEB,Norte,CANCELADO
24360,672,25,36,2024-12-12,2,122.48,TIENDA,Norte,PENDIENTE
24361,260,30,38,2023-11-10,4,262.72,WEB,Norte,CANCELADO
24362,393,25,1,2023-09-05,3,468.39,TIENDA,Sur,CANCELADO
24363,600,38,1,2025-02-12,5,346.49,TIENDA,Sur,ENTREGADO
24364,369,32,19,2024-02-20,5,452.32,APP,Sur,PENDIENTE
24365,184,12,30,2023-11-07,2,144.77,APP,Centro,PENDIENTE
24366,16,21,13,2025-04-25,3,416.98,APP,Norte,ENTREGADO
24367,756,34,7,2023-08-03,2,106.13,TIENDA,Sur,PENDIENTE
24368,506,1,43,2024-07-08,1,391.98,APP,Centro,CANCELADO
24369,86,13,20,2024-10-15,1,337.05,APP,Centro,PENDIENTE
24370,711,21,44,2023-04-09,4,408.57,WEB,Sur,CANCELADO
24371,10,1,9,2025-04-14,5,382.77,APP,Centro,ENTREGADO
24372,477,13,13,2023-07-15,4,244.57,WEB,Centro,PENDIENTE
24373,164,31,39,2023-01-25,4,454.92,APP,Norte,PENDIENTE
24374,24,23,20,2023-01-17,5,207.61,APP,Centro,CANCELADO
24375,576,3,25,2023-02-01,1,228.28,WEB,Norte,CANCELADO
24376,312,11,5,2023-10-30,4,385.19,TIENDA,Centro,CANCELADO
24377,238,29,48,2023-05-04,5,407.93,APP,Norte,PENDIENTE
24378,462,18,50,2023-08-01,1,181.07,TIENDA,Norte,CANCELADO
24379,462,25,25,2023-07-10,5,278.41,APP,Centro,ENTREGADO
24380,238,34,12,2025-04-27,5,113.47,TIENDA,Norte,PENDIENTE
24381,22,18,26,2025-03-05,2,52.71,TIENDA,Centro,CANCELADO
24382,180,1,22,2024-11-27,1,203.59,TIENDA,Centro,PENDIENTE
24383,559,28,1,2023-03-15,4,473.35,TIENDA,Norte,CANCELADO
24384,791,4,8,2023-03-10,5,148.52,TIENDA,Sur,CANCELADO
24385,736,21,36,2023-09-17,2,39.42,TIENDA,Centro,PENDIENTE
24386,730,6,49,2024-04-08,3,329.81,TIENDA,Sur,PENDIENTE
24387,499,21,3,2023-05-02,3,202.03,WEB,Norte,PENDIENTE
24388,475,37,22,2024-03-08,2,375.46,WEB,Sur,CANCELADO
24389,749,30,50,2024-01-02,1,144.38,APP,Norte,PENDIENTE
24390,716,20,40,2024-11-08,3,359.28,APP,Sur,CANCELADO
24391,339,32,21,2024-02-17,4,433.47,WEB,Centro,PENDIENTE
24392,531,31,21,2023-01-11,2,258.75,TIENDA,Centro,CANCELADO
24393,692,36,31,2024-12-15,5,478.31,WEB,Centro,PENDIENTE
24394,162,25,1,2024-09-03,2,405.58,TIENDA,Sur,ENTREGADO
24395,797,5,41,2023-11-04,4,231.21,TIENDA,Centro,PENDIENTE
24396,61,8,27,2023-12-18,2,180.49,WEB,Sur,ENTREGADO
24397,85,17,2,2024-02-02,4,496.7,APP,Sur,PENDIENTE
24398,547,15,29,2024-01-19,4,467.37,APP,Sur,PENDIENTE
24399,490,20,42,2023-08-02,2,371.06,TIENDA,Norte,PENDIENTE
24400,5,29,46,2023-11-08,2,190.16,APP,Centro,ENTREGADO
24401,76,36,1,2024-03-14,2,65.14,APP,Sur,ENTREGADO
24402,253,28,42,2024-09-26,5,83.62,TIENDA,Centro,PENDIENTE
24403,7,8,8,2024-08-26,5,384.47,WEB,Sur,CANCELADO
24404,681,14,35,2025-07-30,4,333.08,WEB,Norte,ENTREGADO
24405,642,33,45,2024-05-04,3,145.68,TIENDA,Centro,ENTREGADO
24406,473,34,35,2024-10-12,2,60.15,TIENDA,Centro,ENTREGADO
24407,138,29,7,2024-09-21,3,493.95,TIENDA,Norte,PENDIENTE
24408,358,22,23,2024-08-30,1,351.16,WEB,Sur,PENDIENTE
24409,603,3,23,2023-02-12,1,24.12,WEB,Centro,CANCELADO
24410,163,23,43,2024-11-26,2,96.49,APP,Norte,ENTREGADO
24411,318,3,46,2024-05-18,1,320.62,APP,Sur,PENDIENTE
24412,458,6,39,2023-02-02,3,82.73,APP,Norte,CANCELADO
24413,253,40,19,2024-05-26,1,197.56,TIENDA,Sur,PENDIENTE
24414,201,23,15,2023-11-24,2,339.86,APP,Norte,ENTREGADO
24415,532,12,8,2023-12-26,4,21.7,TIENDA,Norte,PENDIENTE
24416,741,5,33,2023-02-01,5,21.27,TIENDA,Sur,PENDIENTE
24417,675,5,35,2023-09-19,5,196.67,TIENDA,Sur,PENDIENTE
24418,165,3,40,2024-12-18,5,492.16,WEB,Norte,CANCELADO
24419,232,4,13,2024-04-29,4,115.31,TIENDA,Centro,CANCELADO
24420,328,24,50,2025-05-31,1,233.54,TIENDA,Sur,CANCELADO
24421,238,5,31,2025-03-27,5,346.1,WEB,Sur,ENTREGADO
24422,120,31,7,2024-01-28,3,203.56,TIENDA,Norte,CANCELADO
24423,619,35,20,2025-02-09,1,307.25,WEB,Norte,CANCELADO
24424,250,19,38,2024-07-05,4,40.51,APP,Centro,ENTREGADO
24425,336,8,8,2025-02-27,5,267.34,WEB,Sur,CANCELADO
24426,284,28,36,2023-04-11,1,159.6,APP,Centro,ENTREGADO
24427,198,38,14,2024-03-08,4,464.64,WEB,Sur,CANCELADO
24428,416,23,30,2024-12-06,2,273.57,APP,Norte,ENTREGADO
24429,732,7,9,2024-08-24,5,178.93,WEB,Sur,ENTREGADO
24430,395,38,13,2024-09-27,2,146.4,TIENDA,Centro,CANCELADO
24431,151,13,12,2025-06-20,2,62.89,APP,Sur,ENTREGADO
24432,798,21,2,2023-12-26,5,304.12,TIENDA,Norte,PENDIENTE
24433,265,37,38,2024-12-02,3,107.41,WEB,Sur,ENTREGADO
24434,220,6,21,2024-05-17,2,453.4,WEB,Centro,PENDIENTE
24435,216,10,29,2023-01-28,4,472.0,TIENDA,Centro,CANCELADO
24436,315,27,20,2024-01-25,3,242.79,WEB,Sur,PENDIENTE
24437,668,26,50,2023-02-09,2,198.22,WEB,Sur,CANCELADO
24438,216,28,9,2024-05-14,2,222.64,APP,Centro,PENDIENTE
24439,335,16,15,2025-02-16,5,174.85,WEB,Centro,CANCELADO
24440,359,28,33,2025-07-16,5,462.06,TIENDA,Sur,CANCELADO
24441,626,3,7,2023-03-30,1,474.22,APP,Centro,ENTREGADO
24442,161,1,3,2024-05-01,5,207.03,TIENDA,Sur,ENTREGADO
24443,610,3,23,2023-09-16,5,439.74,APP,Sur,PENDIENTE
24444,511,30,22,2024-07-10,1,321.18,WEB,Centro,ENTREGADO
24445,157,19,39,2023-04-05,3,421.87,WEB,Sur,ENTREGADO
24446,162,33,13,2023-03-26,1,270.1,APP,Centro,PENDIENTE
24447,42,8,9,2023-09-09,5,76.14,APP,Sur,CANCELADO
24448,180,19,34,2025-01-11,3,228.01,APP,Centro,ENTREGADO
24449,303,36,12,2025-04-30,1,263.41,APP,Centro,ENTREGADO
24450,330,37,34,2025-01-02,1,359.28,APP,Norte,CANCELADO
24451,563,5,45,2024-10-08,1,396.25,WEB,Norte,CANCELADO
24452,764,34,33,2023-04-07,5,75.15,APP,Centro,ENTREGADO
24453,429,38,50,2024-04-10,2,332.75,TIENDA,Sur,PENDIENTE
24454,350,27,35,2024-01-24,1,259.64,WEB,Centro,CANCELADO
24455,120,39,28,2025-02-06,3,284.17,APP,Norte,PENDIENTE
24456,75,24,39,2023-12-12,5,105.73,TIENDA,Sur,PENDIENTE
24457,674,31,3,2023-09-05,3,67.74,WEB,Norte,PENDIENTE
24458,661,22,47,2024-09-10,2,168.04,TIENDA,Centro,CANCELADO
24459,123,23,12,2024-04-25,3,159.8,WEB,Centro,ENTREGADO
24460,653,24,43,2023-02-05,1,167.38,APP,Centro,ENTREGADO
